TC7_NODE_2_length_1407101_cov_253.573458_fragment_16_1 1-49960/62074	0	6127	0
TC7_NODE_2_length_1407101_cov_253.573458_fragment_16_1 1-49960/62074	6127	6141	2
TC7_NODE_2_length_1407101_cov_253.573458_fragment_16_1 1-49960/62074	6141	37420	0
TC7_NODE_2_length_1407101_cov_253.573458_fragment_16_1 1-49960/62074	37420	37435	1
TC7_NODE_2_length_1407101_cov_253.573458_fragment_16_1 1-49960/62074	37435	49960	0
TC42_NODE_11_length_1360783_cov_3.952205_fragment_16_1 1-9720/25289	0	3373	0
TC42_NODE_11_length_1360783_cov_3.952205_fragment_16_1 1-9720/25289	3373	3375	1
TC42_NODE_11_length_1360783_cov_3.952205_fragment_16_1 1-9720/25289	3375	3388	2
TC42_NODE_11_length_1360783_cov_3.952205_fragment_16_1 1-9720/25289	3388	3390	1
TC42_NODE_11_length_1360783_cov_3.952205_fragment_16_1 1-9720/25289	3390	9720	0
TC33_NODE_43_length_222934_cov_294.200192_fragment_2_1 6168-22266/22266	0	16081	0
TC33_NODE_43_length_222934_cov_294.200192_fragment_2_1 6168-22266/22266	16081	16095	1
TC33_NODE_43_length_222934_cov_294.200192_fragment_2_1 6168-22266/22266	16095	16099	0
TC19_k99_37223_1 1-36113/59103	0	27131	0
TC19_k99_37223_1 1-36113/59103	27131	27145	1
TC19_k99_37223_1 1-36113/59103	27145	32564	0
TC19_k99_37223_1 1-36113/59103	32564	32577	1
TC19_k99_37223_1 1-36113/59103	32577	36113	0
TC21_NODE_200_length_53911_cov_2.816209_1 1-46602/53911	0	19854	0
TC21_NODE_200_length_53911_cov_2.816209_1 1-46602/53911	19854	19855	1
TC21_NODE_200_length_53911_cov_2.816209_1 1-46602/53911	19855	19871	2
TC21_NODE_200_length_53911_cov_2.816209_1 1-46602/53911	19871	19872	1
TC21_NODE_200_length_53911_cov_2.816209_1 1-46602/53911	19872	31097	0
TC21_NODE_200_length_53911_cov_2.816209_1 1-46602/53911	31097	31099	2
TC21_NODE_200_length_53911_cov_2.816209_1 1-46602/53911	31099	31112	4
TC21_NODE_200_length_53911_cov_2.816209_1 1-46602/53911	31112	31114	2
TC21_NODE_200_length_53911_cov_2.816209_1 1-46602/53911	31114	46602	0
TC32_NODE_72_length_333875_cov_43.079950_fragment_2_1 1-17654/38298	0	7247	0
TC32_NODE_72_length_333875_cov_43.079950_fragment_2_1 1-17654/38298	7247	7264	2
TC32_NODE_72_length_333875_cov_43.079950_fragment_2_1 1-17654/38298	7264	17654	0
TC44_NODE_32_length_460431_cov_28.341613_fragment_8_1 19735-45862/45862	0	7514	0
TC44_NODE_32_length_460431_cov_28.341613_fragment_8_1 19735-45862/45862	7514	7535	1
TC44_NODE_32_length_460431_cov_28.341613_fragment_8_1 19735-45862/45862	7535	26128	0
TC2_NODE_28_length_574127_cov_141.062979_fragment_4_1 1-14270/17761	0	14200	0
TC2_NODE_28_length_574127_cov_141.062979_fragment_4_1 1-14270/17761	14200	14217	1
TC2_NODE_28_length_574127_cov_141.062979_fragment_4_1 1-14270/17761	14217	14270	0
TC32_NODE_62_length_383417_cov_7.033069_fragment_8_1 1-13092/35667	0	9516	0
TC32_NODE_62_length_383417_cov_7.033069_fragment_8_1 1-13092/35667	9516	9519	1
TC32_NODE_62_length_383417_cov_7.033069_fragment_8_1 1-13092/35667	9519	9529	2
TC32_NODE_62_length_383417_cov_7.033069_fragment_8_1 1-13092/35667	9529	9532	1
TC32_NODE_62_length_383417_cov_7.033069_fragment_8_1 1-13092/35667	9532	13092	0
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	0	11294	0
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	11294	11299	1
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	11299	11310	2
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	11310	11315	1
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	11315	20623	0
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	20623	20624	6
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	20624	20625	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	20625	20639	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	20639	20640	7
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	20640	20641	6
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	20641	33255	0
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	33255	33260	1
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	33260	33261	0
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	33261	33275	1
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	33275	43093	0
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	43093	43095	2
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	43095	43109	3
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	43109	43111	2
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	43111	55361	0
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55361	55366	1
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55366	55367	2
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55367	55372	4
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55372	55373	5
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55373	55374	8
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55374	55375	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55375	55378	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55378	55383	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55383	55384	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55384	55385	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55385	55387	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55387	55388	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55388	55389	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55389	55391	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55391	55393	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55393	55394	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55394	55400	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55400	55405	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55405	55408	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55408	55421	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55421	55422	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55422	55425	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55425	55426	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55426	55427	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55427	55428	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55428	55429	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55429	55433	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55433	55436	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55436	55438	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55438	55439	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55439	55441	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55441	55442	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55442	55443	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55443	55444	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55444	55446	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55446	55448	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55448	55449	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55449	55455	9
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55455	55460	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55460	55461	9
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55461	55462	8
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55462	55464	6
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55464	55468	5
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55468	55470	3
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55470	55472	2
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55472	55474	1
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55474	55485	0
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55485	55507	1
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55507	55509	3
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55509	55510	4
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55510	55518	5
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55518	55529	6
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55529	55540	8
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55540	55552	9
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55552	55554	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55554	55559	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55559	55561	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55561	55581	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55581	55588	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55588	55593	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55593	55594	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55594	55595	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55595	55616	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55616	55618	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55618	55629	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55629	55630	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55630	55632	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55632	55633	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55633	55636	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55636	55637	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55637	55649	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55649	55658	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55658	55663	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55663	55665	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55665	55670	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55670	55678	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55678	55680	10
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55680	55690	7
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55690	55694	5
TC23_NODE_85_length_158508_cov_121.493317_fragment_2_1 19756-85818/85818	55694	55699	3
